VHT,172.94,7.28,9.47,7,170.96,174.46,6,7,5,7,175.61,165.80,8,1,177.78,0,10,170.78,10,2,0,0,171.98,177.75,0,1,4,162.54,2,9,1,10,2,3,174000,141348,23.1,0,30,6
VIA,35.70,3.11,4.05,-3,35.00,36.32,7,5,6,6,36.95,32.73,8,1,37.45,1,10,35.59,10,4,0,0,0,0,0,0,5,31.78,9,5,2,-5,2,1,42500,35645,19.2,0,65,-2
VIAB,30.72,3.15,4.09,0,30.00,31.31,4,5,6,6,31.98,27.38,3,1,32.92,1,7,31.26,10,4,0,0,0,0,0,0,7,26.40,9,3,1,10,3,0,2529700,3168439,-20.2,0,35,3
VIAV,11.03,0.70,0.91,9,10.83,11.22,7,8,5,9,10.92,10.33,7,1,11.13,1,10,10.99,5,1,0,0,11.11,11.63,0,0,3,10.12,10,10,1,10,1,5,2262600,2105960,7.4,0,40,3
VICI,20.67,1.28,1.66,8,20.29,21.01,7,2,-3,7,21.07,19.32,2,0,21.45,1,10,20.65,10,3,0,0,0,0,0,0,0,18.92,8,2,1,10,2,1,1596900,2796052,-42.9,0,55,2
VICL,1.29,0.23,0.30,4,1.23,1.34,11,-1,1,-4,1.53,1.13,2,2,1.57,2,3,1.25,6,2,0,0,0,0,0,0,-7,1.06,0,3,1,10,2,4,64900,147011,-55.9,70,30,4
VICR,59.45,11.62,15.10,-5,57.03,62.12,6,6,6,-2,70.15,50.10,10,2,73.55,1,8,56.78,5,1,0,0,0,0,0,0,-5,46.73,2,9,2,-5,1,9,469800,215471,118,90,65,2
VIDI,24.91,1.17,1.52,7,24.62,25.18,12,-6,-6,-8,25.94,24.81,4,1,26.15,1,5,24.81,5,1,24.62,23.79,0,0,0,0,5,24.43,11,6,1,10,1,10,27900,32804,-14.9,70,0,7
VIG,108.02,4.00,5.21,8,106.82,108.88,7,7,4,6,110.07,103.64,1,1,111.27,1,10,108.50,8,1,0,0,109.17,112.09,0,0,6,101.81,10,2,1,10,3,0,380000,645420,-41.1,0,40,5
VIGI,64.38,2.20,2.86,7,63.68,64.93,12,-6,-6,4,65.83,63.94,10,1,66.49,1,5,64.42,10,3,0,0,0,0,0,0,9,63.62,7,8,1,10,1,10,110300,55509,98.7,0,0,7
VIIX,12.46,2.23,2.90,-8,11.83,13.17,12,-5,-2,-4,14.19,10.88,7,2,14.46,1,6,12.78,10,3,0,0,0,0,0,0,-6,10.20,1,10,2,-10,3,7,147600,140332,5.2,55,5,2
VIOO,160.88,8.00,10.41,4,158.76,162.41,6,5,3,6,165.05,152.75,4,1,167.44,0,10,159.25,10,3,0,0,160.57,166.99,0,1,6,149.12,3,7,1,10,2,2,28100,32015,-12.2,0,35,6
VIPS,7.15,1.66,2.16,-2,6.87,7.50,12,-9,-7,-9,8.77,7.64,8,0,9.10,0,10,7.16,8,1,6.89,5.75,7.42,8.56,0,0,0,7.16,11,9,1,0,1,10,10002000,8847108,13.1,100,0,10
VIRT,21.85,2.91,3.78,6,21.12,22.55,12,-6,-9,6,23.11,20.36,5,1,23.98,0,10,21.47,3,1,0,0,21.95,24.14,0,0,6,19.46,11,5,1,10,1,10,955700,1091401,-12.4,0,0,5
VIS,144.46,6.47,8.41,8,142.51,145.88,7,6,3,5,148.61,137.75,4,1,150.17,2,9,143.66,10,4,0,0,0,0,0,0,6,136.28,9,5,1,10,2,1,89300,119929,-25.5,0,40,2
VIV,10.24,0.95,1.23,-7,10.03,10.49,5,-8,-7,-8,11.35,10.22,2,0,11.63,2,7,10.48,5,1,10.32,9.64,0,0,1,0,-6,9.93,11,6,2,-10,0,10,1076000,1449497,-25.8,50,0,-5
VIVE,3.14,0.57,0.74,6,3.00,3.30,7,8,6,9,2.88,2.52,3,2,3.04,1,10,3.06,2,2,0,0,0,0,0,0,-9,2.31,0,7,1,5,1,5,218400,357263,-38.9,0,55,-1
VIVO,14.90,0.88,1.14,2,14.67,15.10,12,-7,-7,-7,15.74,14.69,8,1,16.00,1,6,14.95,8,2,0,0,0,0,0,0,-3,14.37,7,2,1,5,1,10,258900,217593,19,70,0,4
VIXY,24.30,4.23,5.50,-8,23.09,25.66,12,-5,-2,-4,27.58,21.36,7,2,28.27,1,5,24.88,10,3,0,0,0,0,0,0,-6,20.07,1,9,2,-10,3,7,2274700,2025916,12.3,55,0,2
VJET,3.30,0.44,0.57,-9,3.17,3.43,5,-5,-3,-6,3.65,3.11,9,0,3.78,2,2,3.37,10,4,0,0,0,0,0,0,-9,2.98,7,9,2,-10,1,9,78600,35929,118.8,0,0,-5
VKI,10.71,0.35,0.46,-3,10.63,10.80,1,1,1,2,11.01,10.41,10,1,11.12,2,3,10.74,9,2,0,0,0,0,0,0,0,10.28,0,8,1,5,2,2,153900,82727,86,70,50,4
VKQ,11.85,0.33,0.42,0,11.76,11.94,12,-1,-1,-4,12.14,11.61,1,1,12.24,1,7,11.80,8,1,0,0,0,0,0,0,8,11.51,0,3,2,0,2,5,78600,115717,-32.1,65,0,1
VKTX,10.45,2.98,3.87,-3,9.88,11.02,1,0,0,2,13.05,7.47,4,0,13.94,1,7,10.51,10,4,0,0,0,0,0,0,-2,6.85,3,4,2,-5,1,7,972300,2017583,-51.8,95,95,4
VLO,111.00,9.33,12.14,-8,109.19,113.66,12,-1,5,-6,119.97,106.95,1,2,123.43,1,5,110.97,10,3,0,0,0,0,0,0,-2,104.08,9,1,2,-5,1,10,1791100,3377293,-47,95,0,3
VLP,40.52,3.04,3.95,-4,39.66,41.27,7,5,2,-3,40.98,38.24,2,1,41.87,1,10,40.39,1,1,0,0,0,0,0,0,2,37.68,0,2,2,-5,1,5,61500,109955,-44.1,0,60,-5
VLRS,7.12,1.04,1.36,-1,6.88,7.34,7,6,5,-3,8.09,6.32,1,0,8.40,2,9,7.06,1,1,0,0,0,0,0,0,0,6.03,9,1,1,5,0,10,348600,556445,-37.4,90,90,5
VLRX,1.43,0.43,0.56,1,1.34,1.53,3,-3,-1,-3,1.80,1.09,2,2,1.98,2,3,1.35,5,1,0,0,0,0,0,0,-3,0.95,1,3,1,5,1,9,69700,287495,-75.8,80,80,3
VLUE,87.23,3.63,4.72,7,86.11,88.04,7,6,4,5,89.03,83.74,2,1,90.43,1,10,87.60,1,1,0,0,0,0,0,0,6,82.50,8,1,1,10,2,2,172300,291297,-40.9,0,45,5
VLY,11.95,0.68,0.89,6,11.75,12.13,5,-5,-8,5,12.33,11.50,1,1,12.47,1,5,12.19,10,4,0,0,0,0,0,0,5,11.29,7,1,1,10,1,8,1059700,2272053,-53.4,0,50,2
VMBS,51.37,0.48,0.62,3,51.27,51.47,4,2,0,6,51.60,50.89,8,0,51.75,1,7,51.46,10,4,0,0,0,0,0,0,2,50.74,0,8,1,5,2,2,782000,500205,56.3,10,50,1
VMC,110.34,7.41,9.63,-1,109.02,111.61,12,-9,-8,-8,117.54,110.79,1,1,119.75,2,2,110.25,10,2,109.05,103.66,0,0,0,0,4,108.52,11,7,1,5,1,10,834800,1283436,-35,75,0,10
VMI,139.90,8.31,10.80,7,137.41,141.72,1,-4,0,3,146.09,134.02,1,1,148.57,1,5,141.22,10,3,0,0,0,0,0,0,6,131.50,7,1,1,10,1,7,46300,104549,-55.7,10,40,3
VMIN,3.34,1.16,1.51,2,3.12,3.55,1,1,0,0,4.42,2.20,1,1,4.77,0,10,3.36,4,4,0,0,3.55,4.5,0,0,3,1.85,0,2,1,5,2,1,33700,174045,-80.6,100,75,4
VMO,11.77,0.35,0.46,-4,11.70,11.86,1,-2,-2,-3,12.15,11.50,1,2,12.26,1,7,11.73,10,4,0,0,0,0,0,0,-2,11.39,0,1,2,-10,1,5,68700,123727,-44.5,75,60,-2
VMW,150.88,14.38,18.70,-1,147.66,154.42,1,-2,0,-1,165.89,137.97,1,2,170.22,2,5,150.22,3,1,0,0,0,0,0,0,-4,134.10,8,2,2,-5,1,5,1107600,1752976,-36.8,95,95,6
VNCE,22.52,4.99,6.48,-4,21.53,23.61,7,7,2,8,22.51,16.66,9,1,24.25,1,10,22.51,8,1,0,0,23.49,27.78,0,0,1,14.86,3,9,1,5,2,6,64700,36091,79.3,0,75,1
VNDA,21.85,2.41,3.14,4,21.19,22.40,7,6,5,1,23.53,19.94,6,0,24.23,1,10,22.09,5,1,0,0,22.49,24.26,0,0,-4,19.23,2,5,1,10,1,8,496600,529996,-6.3,30,50,0
VNET,9.03,1.48,1.92,-2,8.71,9.46,5,-5,-7,3,10.12,8.06,10,2,10.38,2,5,9.29,10,3,0,0,0,0,0,0,-8,7.78,6,9,1,5,2,3,1411900,528017,167.4,50,5,2
VNLA,50.12,0.10,0.14,-7,50.09,50.15,7,6,5,7,50.15,50.02,8,2,50.17,1,10,50.12,3,1,0,0,0,0,0,0,5,49.99,10,8,1,10,2,0,96500,83283,15.9,0,40,5
VNM,16.40,1.15,1.49,4,16.10,16.65,6,5,3,1,17.11,15.21,1,1,17.57,0,10,16.20,10,4,0,0,0,0,0,0,6,14.86,1,1,1,10,1,7,80100,301276,-73.4,60,55,5
VNO,76.89,3.78,4.91,10,75.81,77.82,0,8,5,9,74.92,72.25,10,1,76.37,0,10,0,0,0,0,0,0,0,0,0,6,71.07,8,9,1,10,2,3,1841000,1015373,81.3,0,25,4
VNOM,38.37,4.28,5.57,-5,37.38,39.48,6,8,8,8,39.10,33.83,9,2,40.37,0,10,37.27,5,1,0,0,38.01,41.25,0,0,1,33.01,2,10,2,-5,1,9,1046500,611065,71.3,0,70,-1
VNQ,84.06,3.53,4.59,9,82.97,84.86,6,6,4,7,85.36,79.40,3,1,86.41,0,10,82.84,6,2,0,0,83.42,86.17,0,1,8,78.34,2,2,1,10,3,0,4698400,5596391,-16,0,15,6
VNQI,56.88,2.13,2.77,8,56.21,57.37,12,-6,-5,3,58.52,56.08,3,1,59.16,1,5,56.58,1,1,56.23,54.7,0,0,0,0,7,55.44,12,7,1,10,1,10,294700,383385,-23.1,30,0,2
VNRX,1.86,0.37,0.48,-4,1.74,1.98,7,-2,-4,4,2.10,1.52,6,1,2.21,2,7,1.84,3,1,0,0,0,0,0,0,9,1.41,12,9,1,10,1,8,90800,94420,-3.8,0,50,-2
VNTR,11.75,1.88,2.44,2,11.34,12.10,12,-9,-9,-9,13.25,12.38,5,1,13.98,0,10,11.62,5,1,11.32,10.03,0,0,0,0,2,11.75,11,8,1,5,1,10,627800,721497,-13,70,0,7
VO,162.77,5.48,7.12,6,161.09,164.05,1,3,0,3,166.96,157.44,1,1,168.60,0,10,163.11,10,2,0,0,164.01,168.31,0,0,6,155.79,8,2,1,10,3,1,220200,375077,-41.3,10,40,5
VOC,5.60,0.89,1.15,-6,5.40,5.82,12,-3,-5,-4,6.31,4.96,2,1,6.57,1,5,5.47,7,2,0,0,0,0,0,0,6,4.76,8,4,1,10,2,5,26900,56025,-52,85,25,10
VOD,22.78,1.68,2.18,2,22.48,23.06,12,-7,-2,-8,24.40,22.74,6,1,24.90,1,7,22.74,8,1,22.46,21.27,0,0,0,0,-2,22.16,1,9,1,5,1,10,3668900,3692064,-0.6,70,0,10
VOE,113.78,4.10,5.33,6,112.51,114.70,6,3,1,4,116.78,110.01,2,1,117.37,1,8,112.76,10,4,0,0,0,0,0,0,6,108.65,8,3,1,10,2,5,173000,257867,-32.9,10,30,7
VONE,130.95,4.61,5.99,6,129.63,131.96,7,5,3,0,134.39,126.97,2,1,135.76,1,10,131.10,2,2,0,0,131.85,135.42,0,0,4,125.29,10,2,1,10,2,4,19900,35957,-44.7,55,65,2
VONG,154.67,7.74,10.06,2,153.09,156.17,1,4,1,0,161.38,147.82,2,1,163.69,0,10,155.10,2,2,0,0,156.37,162.48,0,0,2,145.11,10,3,1,5,1,5,34900,50144,-30.4,100,95,7
VONV,110.28,3.60,4.67,8,109.16,111.11,7,6,4,5,112.54,106.66,6,1,113.61,1,10,110.01,2,2,0,0,0,0,0,0,6,105.57,10,5,1,10,2,0,42200,45431,-7.1,0,40,4
VOO,261.86,9.48,12.32,6,259.16,263.93,7,5,3,0,268.87,252.72,4,1,271.69,1,10,262.20,10,2,0,0,263.75,271.08,0,0,4,251.16,10,4,1,10,2,3,2278700,2535035,-10.1,55,70,4
VOOG,153.80,7.38,9.59,3,152.27,155.26,1,4,2,0,160.08,146.96,1,1,162.28,0,10,154.30,6,2,0,0,155.51,161.31,0,0,2,144.67,10,4,1,5,2,1,29600,68295,-56.7,100,75,7
VOT,139.09,5.47,7.12,5,137.57,140.28,1,3,-1,0,143.98,133.61,2,1,145.61,1,7,138.54,3,1,0,0,0,0,0,0,5,131.97,8,5,1,5,2,3,92900,121344,-23.4,95,90,5
VOX,86.06,3.71,4.82,-5,85.18,86.90,2,-1,0,-1,89.41,82.99,1,0,91.08,2,2,86.68,10,4,0,0,0,0,0,0,-2,81.58,0,4,2,-5,2,3,46500,84964,-45.3,65,80,1
VOXX,5.35,0.55,0.72,-8,5.20,5.53,4,-1,0,4,5.74,4.96,1,2,5.89,1,7,5.48,10,4,0,0,0,0,0,0,-4,4.79,8,2,2,-10,1,7,22000,89925,-75.5,35,55,-2
VOYA,49.97,3.99,5.18,6,48.85,50.95,1,3,1,-3,52.62,47.03,1,1,54.06,1,5,50.01,10,4,0,0,0,0,0,0,5,45.57,1,1,1,10,1,7,972400,1873560,-48.1,20,40,2
VPG,42.00,4.62,6.00,-7,40.80,43.27,12,5,6,-4,45.56,38.87,8,0,46.91,1,8,42.08,5,1,0,0,0,0,0,0,1,37.46,2,5,2,-5,2,5,113600,76076,49.3,90,35,1
VPL,68.85,2.78,3.61,6,68.14,69.38,12,-4,-4,-7,70.98,67.91,1,1,71.98,2,4,68.75,5,1,68.30,66.29,0,0,0,0,6,67.07,12,8,1,10,1,10,139500,269044,-48.1,50,0,2
VPU,121.53,5.12,6.66,8,119.98,122.82,0,7,5,7,122.89,115.92,7,1,124.41,0,10,0,0,0,0,0,0,0,0,0,5,114.47,10,10,1,10,2,4,165400,157844,4.8,0,50,6
VPV,12.08,0.26,0.34,2,12.01,12.13,7,3,-1,4,12.25,11.79,1,1,12.33,1,10,12.11,6,2,0,0,12.15,12.35,0,0,7,11.71,10,1,1,5,3,4,22700,47440,-52.2,10,65,1
VRA,14.24,1.57,2.04,0,13.85,14.55,7,4,2,6,14.85,12.51,2,1,15.32,1,10,14.10,10,4,0,0,0,0,0,0,7,12.02,3,4,2,0,2,6,181500,285488,-36.4,0,90,-3
VRAY,9.98,1.82,2.37,1,9.58,10.32,1,2,-1,-1,11.63,8.33,8,1,12.17,0,10,9.82,10,2,0,0,10.11,11.45,0,0,0,7.73,3,10,1,5,2,3,1127600,873183,29.1,100,80,2
VREX,29.73,2.73,3.55,4,29.01,30.34,12,-10,-10,6,30.97,31.65,7,1,31.79,0,10,29.37,3,1,0,0,29.82,31.77,0,0,7,30.76,11,6,1,10,1,10,232400,220548,5.4,0,0,9
VRIG,25.15,0.08,0.10,-6,25.13,25.17,7,5,4,6,25.19,25.09,10,0,25.21,1,10,25.16,10,3,0,0,0,0,0,0,6,25.07,9,10,2,-5,1,7,227300,77996,191.4,0,30,-3
VRNS,69.15,6.37,8.28,6,67.75,70.59,12,-6,-9,9,67.47,65.10,3,1,69.35,0,10,68.06,5,1,0,0,0,0,0,0,6,62.96,7,5,1,10,1,10,279100,358613,-22.2,0,20,1
VRNT,47.55,3.08,4.00,-1,46.88,48.12,7,3,-2,7,48.51,44.33,1,1,49.61,1,10,47.27,8,3,0,0,0,0,0,0,2,43.39,3,1,1,5,1,6,174100,320629,-45.7,0,70,0
VRP,25.15,0.29,0.38,8,25.06,25.23,7,6,4,4,25.27,24.80,1,1,25.40,1,10,25.16,6,2,0,0,0,0,0,0,7,24.71,9,2,1,10,3,2,173400,297913,-41.8,0,45,2
VRS,28.04,4.46,5.80,4,27.14,28.90,7,9,8,9,26.12,22.26,7,1,27.40,1,10,27.61,3,1,26.72,22.87,28.50,32.35,0,0,4,20.88,10,6,1,10,0,10,378500,363745,4.1,0,70,2
VRSK,117.42,6.74,8.76,3,116.19,118.71,7,7,6,7,119.59,110.23,3,1,121.59,1,10,117.09,1,1,0,0,118.21,123.23,0,0,3,108.16,10,1,1,5,2,6,639000,776960,-17.8,0,70,6
VRSN,150.75,11.16,14.51,-5,148.38,154.10,3,3,3,-3,161.67,143.74,7,2,165.00,1,8,148.93,2,2,0,0,0,0,0,0,-7,139.76,3,3,2,-5,1,8,982900,929663,5.7,80,0,0
VRTS,130.70,8.59,11.16,1,128.64,132.85,1,1,2,-2,138.55,123.04,1,0,141.11,1,6,131.54,9,3,0,0,0,0,0,0,-1,120.45,8,1,1,5,2,2,26000,52576,-50.5,90,70,6
VRTU,53.39,4.44,5.78,8,51.94,54.62,6,2,-4,4,56.24,49.47,4,1,57.56,1,9,52.48,3,2,0,0,0,0,0,0,9,48.02,8,1,1,10,2,3,156000,189471,-17.7,0,40,5
VRTV,47.90,4.97,6.46,-3,46.57,49.27,7,9,8,10,43.05,42.56,7,1,44.51,1,10,48.11,5,1,47.16,43.09,49.06,53.13,0,0,1,40.82,10,8,1,5,0,10,87700,78512,11.7,0,90,1
VRTX,176.08,12.26,15.94,4,172.93,178.74,1,1,-3,0,188.32,164.18,1,1,192.00,1,8,175.53,10,4,0,0,0,0,0,0,4,160.50,3,1,1,10,1,6,981000,1493531,-34.3,50,50,-2
VSAR,1.80,0.75,0.98,4,1.65,1.94,1,-2,-3,0,2.38,1.09,2,1,2.61,1,5,1.83,3,1,0,0,0,0,0,0,4,0.85,7,2,1,10,2,2,203900,403449,-49.5,75,55,1
VSAT,63.88,4.27,5.55,-3,62.68,64.92,12,-8,-7,4,66.77,65.97,2,0,67.92,1,6,63.87,10,4,0,0,0,0,0,0,-2,65.10,8,8,1,5,1,10,316800,422900,-25.1,40,0,10
VSH,22.55,2.21,2.87,-6,22.03,23.03,12,-8,-7,-8,24.93,22.76,8,0,25.59,2,4,22.51,10,2,0,0,0,0,0,0,0,22.05,6,7,2,-5,1,10,2734200,1857895,47.2,90,0,3
VSI,12.75,2.29,2.97,3,12.26,13.27,7,10,9,10,10.69,9.45,9,1,11.35,1,10,12.69,8,1,12.16,9.88,13.23,15.51,0,0,5,8.48,2,10,1,5,0,10,1148100,543417,111.3,0,80,-2
VSLR,5.20,0.73,0.94,0,5.06,5.33,12,-4,-3,-7,5.82,4.98,1,0,6.11,2,6,5.20,10,3,0,0,0,0,0,0,-4,4.75,3,1,1,5,1,10,169500,513599,-67,95,0,2
VSM,37.52,2.13,2.77,7,36.84,38.17,6,-1,-4,4,39.02,36.00,7,1,39.66,1,5,36.99,10,4,0,0,0,0,0,0,5,35.36,7,5,1,10,1,7,505800,487707,3.7,20,0,3
VSS,111.91,4.26,5.54,5,110.83,112.75,11,-7,-6,-8,115.24,111.79,2,1,116.40,1,6,110.89,3,1,0,0,0,0,0,0,7,110.89,12,4,1,10,0,10,89200,194295,-54.1,75,0,4
VST,22.42,1.65,2.14,-1,22.03,22.83,12,-4,-3,-5,23.94,21.43,2,0,24.43,2,0,22.22,10,3,0,0,0,0,0,0,-1,20.93,7,8,1,5,1,10,3329800,4420664,-24.7,75,50,8
VSTM,8.28,1.54,2.00,4,7.93,8.64,7,4,1,5,9.17,6.66,8,2,9.62,2,8,8.07,5,1,0,0,0,0,0,0,-3,6.17,3,8,1,5,2,4,2103400,1547419,35.9,50,80,1
VSTO,18.49,2.29,2.98,0,18.05,18.95,7,8,7,8,18.34,16.36,2,0,19.09,1,10,18.34,10,3,0,0,0,0,0,0,-1,15.46,9,5,0,0,1,5,525200,817061,-35.7,0,70,-2
VT,74.71,2.83,3.68,6,73.91,75.33,11,0,-2,-4,77.03,72.85,4,1,77.64,2,2,74.15,10,4,0,0,0,0,0,0,5,71.99,0,10,1,10,1,7,868000,1318279,-34.2,50,30,5
VTA,11.46,0.20,0.26,8,11.40,11.51,7,-3,-3,5,11.58,11.29,1,2,11.62,2,8,11.44,4,2,0,0,0,0,0,0,-3,11.23,12,4,1,10,1,8,112200,166355,-32.6,0,50,-3
VTEB,51.01,0.39,0.50,0,50.94,51.08,4,1,-3,5,51.25,50.61,1,1,51.36,1,7,51.08,10,3,0,0,0,0,0,0,3,50.50,8,1,1,5,2,1,222300,414188,-46.3,50,60,2
VTGN,1.31,0.33,0.43,6,1.22,1.39,1,-1,-2,1,1.61,1.01,1,0,1.71,1,8,1.36,10,3,0,0,0,0,0,0,0,0.88,8,1,1,5,1,5,72000,319601,-77.5,100,95,5
VTI,147.17,5.89,7.66,6,145.56,148.42,7,5,2,0,151.67,141.41,6,1,153.42,1,10,147.16,4,2,0,0,148.12,152.73,0,0,4,139.64,10,5,1,10,2,1,2188500,2289324,-4.4,65,55,0
VTIP,48.89,0.24,0.32,1,48.85,48.93,7,4,4,6,49.01,48.66,7,0,49.09,1,10,48.93,10,4,0,0,0,0,0,0,2,48.57,9,3,1,5,2,2,526500,477057,10.4,20,60,1
VTL,9.00,1.74,2.26,3,8.50,9.38,4,6,4,4,10.23,7.60,7,0,10.74,1,9,9.33,5,1,0,0,0,0,0,0,-3,6.94,2,7,1,5,1,8,263700,235416,12,60,80,3
VTN,12.68,0.32,0.42,4,12.62,12.75,1,-2,-3,-1,12.91,12.39,1,0,13.05,2,4,12.65,10,4,12.60,12.34,0,0,0,0,5,12.29,0,4,1,10,0,10,27100,40815,-33.6,50,50,-1
VTNR,1.26,0.17,0.22,0,1.22,1.31,7,9,9,7,1.29,1.08,9,2,1.34,1,10,1.26,10,3,0,0,1.29,1.42,0,0,-3,1.02,9,5,2,-5,2,0,120400,64057,88,0,55,-10
VTR,59.67,3.82,4.97,9,58.49,60.57,6,6,2,7,60.99,54.91,1,1,62.13,0,10,58.48,9,4,0,0,59.11,62.08,0,1,7,53.70,3,1,1,10,2,0,1552800,2431549,-36.1,0,30,6
VTV,109.89,3.74,4.87,8,108.74,110.71,7,7,5,5,112.19,105.95,6,1,112.91,2,6,109.71,1,1,0,0,0,0,0,0,6,104.82,10,8,1,10,2,0,1468700,1571689,-6.6,0,40,5
VTVT,1.00,0.54,0.71,-7,0.89,1.14,5,-6,-4,-5,1.60,0.71,4,2,1.84,1,6,1.19,2,2,0,0,0,0,0,0,-7,0.47,12,3,2,-10,0,10,177500,645497,-72.5,55,0,-7
VTWO,135.30,7.39,9.60,2,133.43,136.75,1,2,0,2,141.77,127.43,1,1,143.98,0,10,135.73,10,4,0,0,136.95,142.76,0,0,4,125.21,8,3,1,10,2,2,31500,55905,-43.7,75,55,5
VUG,155.99,6.87,8.93,2,154.53,157.39,1,3,1,-1,162.29,150.41,2,1,164.35,0,10,156.76,4,2,0,0,157.89,163.31,0,0,2,147.43,10,6,1,5,1,5,515500,781444,-34,100,90,7
VUZI,6.25,1.13,1.46,-2,5.95,6.50,12,-7,-7,-5,7.26,5.98,1,1,7.49,1,6,6.35,10,4,0,0,0,0,0,0,0,5.46,7,2,1,5,1,10,131000,414389,-68.4,95,0,7
VV,131.04,4.65,6.05,6,129.71,132.08,7,5,3,0,134.49,126.60,2,1,135.88,1,10,131.17,3,2,0,0,131.93,135.53,0,0,5,125.49,10,3,1,10,2,0,160300,313215,-48.8,30,50,2
VVC,71.50,3.01,3.91,4,70.90,72.05,1,1,0,0,74.38,68.46,2,0,75.28,0,10,71.45,7,4,0,0,71.94,74.4,0,0,-2,67.56,8,2,1,5,2,2,369200,707072,-47.8,100,75,6
VVI,60.75,3.28,4.27,2,60.06,61.55,7,8,7,8,60.37,57.09,7,1,61.34,1,10,60.50,1,1,0,0,61.05,63.47,0,0,3,56.07,10,1,1,5,1,6,77000,74497,3.4,0,85,5
VVPR,1.47,0.38,0.49,4,1.37,1.59,12,-6,-7,1,1.82,1.26,5,2,1.93,1,9,1.42,2,1,0,0,0,0,0,0,-9,1.11,12,5,2,-10,1,10,23500,128032,-81.6,60,0,-3
VVR,4.29,0.07,0.09,4,4.27,4.31,12,-1,-1,-6,4.35,4.25,8,1,4.37,1,6,4.30,2,2,0,0,0,0,0,0,6,4.23,1,7,1,10,2,7,412700,369855,11.6,60,0,10
VVV,21.94,1.25,1.62,9,21.56,22.28,7,2,-5,7,22.36,20.60,4,1,22.73,1,10,21.95,10,4,0,0,0,0,0,0,1,20.19,7,3,1,5,2,2,1231400,1426105,-13.7,0,70,1
VWO,41.34,2.36,3.06,7,40.76,41.78,12,-6,-5,-8,42.90,41.09,8,1,43.69,1,9,41.08,5,1,40.69,39.02,0,0,0,0,6,40.37,12,9,1,10,1,10,14497300,13074430,10.9,40,0,2
VWOB,75.43,1.47,1.91,6,75.02,75.76,4,-4,-6,4,76.20,74.51,9,1,76.86,1,7,75.72,9,3,0,0,0,0,0,0,7,74.07,12,9,1,10,1,7,129300,88309,46.4,0,0,-1
VXF,121.90,5.62,7.31,4,120.43,123.07,1,3,1,0,126.62,116.21,2,1,128.30,0,10,121.71,10,4,0,0,122.63,127.09,0,0,4,115.20,8,6,1,10,2,4,140300,213649,-34.3,80,70,7
VXRT,3.00,0.72,0.94,-1,2.85,3.16,1,-2,-2,-2,3.69,2.37,1,1,3.90,2,4,2.94,5,3,2.83,2.28,0,0,0,0,-1,2.15,1,2,1,5,0,10,5000,39559,-87.4,85,70,3
VXUS,53.31,2.01,2.61,7,52.80,53.70,12,-6,-5,-8,54.90,53.19,1,1,55.50,0,10,53.05,9,2,52.72,51.27,53.38,54.83,0,0,7,52.59,12,8,1,10,1,10,507600,700203,-27.5,60,0,7
VXX,29.40,5.35,6.96,-8,27.88,31.11,12,-5,-2,-4,33.69,25.71,8,2,35.25,1,6,30.25,10,4,0,0,0,0,0,0,-7,24.07,1,10,2,-10,3,7,40894600,35428391,15.4,60,0,2
VXZ,17.48,1.39,1.81,-7,17.09,17.92,11,-4,-2,-4,18.49,16.46,2,2,19.01,1,7,17.22,1,1,0,0,0,0,0,0,-5,16.04,1,2,2,-5,2,7,79100,159384,-50.4,40,20,1
VYGR,19.31,3.61,4.69,7,18.25,20.08,7,2,-1,5,21.50,15.58,4,1,22.64,2,8,19.13,5,3,0,0,0,0,0,0,9,14.46,7,1,1,10,1,5,352300,458965,-23.2,0,55,0
VYM,87.33,3.10,4.03,9,86.35,88.02,6,7,4,5,88.75,83.73,1,1,89.93,0,10,86.20,10,4,0,0,0,0,0,0,6,82.99,10,9,1,10,3,0,415700,766203,-45.7,0,30,7
VYMI,62.18,2.36,3.07,7,61.56,62.63,11,-5,-4,-7,64.09,61.74,9,1,64.79,1,5,61.48,10,2,0,0,0,0,0,0,7,61.03,12,10,1,10,0,10,116800,83129,40.5,70,0,4
VZ,54.79,2.92,3.79,9,53.92,55.55,6,8,6,8,55.05,50.79,8,1,55.92,0,10,54.22,5,1,0,0,54.71,56.84,0,1,7,49.90,10,8,1,10,3,3,19099300,15126780,26.3,0,40,8
VZA,25.67,0.44,0.57,-6,25.56,25.79,11,-6,-4,-7,26.19,25.57,7,2,26.33,3,0,25.57,9,2,0,0,0,0,0,0,-7,25.39,7,1,2,-10,0,10,32700,32131,1.8,30,0,-3
W,119.31,15.63,20.31,-3,116.18,122.47,7,0,-3,6,125.38,105.37,1,0,130.61,1,10,118.83,4,2,0,0,0,0,0,0,2,100.41,3,1,2,-5,2,5,860000,1751217,-50.9,0,95,-6
WAAS,17.29,1.66,2.16,5,16.90,17.65,6,6,6,6,18.08,15.60,8,0,18.57,0,10,17.00,2,2,0,0,17.28,18.58,0,1,4,14.94,10,4,1,10,2,6,150500,93023,61.8,0,50,9
WAB,109.97,7.92,10.30,-4,107.92,112.14,12,5,6,-5,118.00,105.55,6,1,120.36,1,8,110.06,7,2,0,0,0,0,0,0,-4,103.13,2,4,1,5,1,10,719400,732321,-1.8,95,0,4
